timestamp	commit	metric	status	description
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=1,planner=rrt_star,success=1,plan_ms=15002.95,iterations=3080,checks=51495,path_len=3.428	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=2,planner=rrt_star,success=1,plan_ms=15006.02,iterations=3081,checks=77109,path_len=3.832	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=3,planner=rrt_star,success=1,plan_ms=15001.67,iterations=3082,checks=103511,path_len=4.630	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=4,planner=rrt_star,success=1,plan_ms=15007.42,iterations=3084,checks=129225,path_len=5.518	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=5,planner=rrt_star,success=1,plan_ms=15002.90,iterations=3074,checks=154644,path_len=3.975	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=6,planner=rrt_star,success=1,plan_ms=15008.03,iterations=3065,checks=180863,path_len=4.062	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=7,planner=rrt_star,success=1,plan_ms=15004.85,iterations=3077,checks=206739,path_len=3.194	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=8,planner=rrt_star,success=1,plan_ms=15004.27,iterations=3076,checks=232788,path_len=3.660	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=9,planner=rrt_star,success=1,plan_ms=15004.44,iterations=3100,checks=258423,path_len=3.957	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=10,planner=rrt_star,success=1,plan_ms=15001.22,iterations=3090,checks=284292,path_len=4.358	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=11,planner=rrt_star,success=1,plan_ms=15006.24,iterations=3077,checks=309812,path_len=2.983	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
