timestamp	commit	metric	status	description
2026-09-06T22:21:35+09:00	942fb12	bench:seed=19,planner=rrt_connect,success=1,plan_ms=76.27,iterations=95,checks=5301,path_len=6.004	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=20,planner=rrt_connect,success=1,plan_ms=20.86,iterations=17,checks=5442,path_len=3.809	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=21,planner=rrt_connect,success=1,plan_ms=14.08,iterations=6,checks=5532,path_len=4.756	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=22,planner=rrt_connect,success=1,plan_ms=28.52,iterations=11,checks=5709,path_len=4.908	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=23,planner=rrt_connect,success=1,plan_ms=20.32,iterations=9,checks=5838,path_len=5.195	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=24,planner=rrt_connect,success=1,plan_ms=12.72,iterations=10,checks=5921,path_len=2.282	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=25,planner=rrt_connect,success=1,plan_ms=39.80,iterations=59,checks=6190,path_len=3.968	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=26,planner=rrt_connect,success=1,plan_ms=33.42,iterations=31,checks=6408,path_len=5.067	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=27,planner=rrt_connect,success=1,plan_ms=23.54,iterations=9,checks=6557,path_len=5.555	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=28,planner=rrt_connect,success=1,plan_ms=21.61,iterations=10,checks=6693,path_len=6.125	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=29,planner=rrt_connect,success=1,plan_ms=12.20,iterations=1,checks=6776,path_len=3.684	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=30,planner=rrt_connect,success=1,plan_ms=77.64,iterations=118,checks=7277,path_len=5.992	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=31,planner=rrt_connect,success=1,plan_ms=28.90,iterations=18,checks=7465,path_len=4.895	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=32,planner=rrt_connect,success=1,plan_ms=17.61,iterations=14,checks=7580,path_len=3.124	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=33,planner=rrt_connect,success=1,plan_ms=12.26,iterations=1,checks=7656,path_len=3.614	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=34,planner=rrt_connect,success=1,plan_ms=35.46,iterations=21,checks=7879,path_len=5.053	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=35,planner=rrt_connect,success=1,plan_ms=17.80,iterations=9,checks=7991,path_len=4.387	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=36,planner=rrt_connect,success=1,plan_ms=54.62,iterations=60,checks=8342,path_len=5.113	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=37,planner=rrt_connect,success=1,plan_ms=54.88,iterations=52,checks=8694,path_len=7.244	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=38,planner=rrt_connect,success=1,plan_ms=14.49,iterations=4,checks=8789,path_len=3.564	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=39,planner=rrt_connect,success=1,plan_ms=86.02,iterations=113,checks=9335,path_len=7.038	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=40,planner=rrt_connect,success=1,plan_ms=127.47,iterations=208,checks=10131,path_len=6.139	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=41,planner=rrt_connect,success=1,plan_ms=74.36,iterations=84,checks=10620,path_len=6.999	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=42,planner=rrt_connect,success=1,plan_ms=42.45,iterations=32,checks=10897,path_len=4.167	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=43,planner=rrt_connect,success=1,plan_ms=45.13,iterations=38,checks=11190,path_len=6.631	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=44,planner=rrt_connect,success=1,plan_ms=75.38,iterations=92,checks=11687,path_len=6.572	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=45,planner=rrt_connect,success=1,plan_ms=67.03,iterations=115,checks=12156,path_len=5.192	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=46,planner=rrt_connect,success=1,plan_ms=94.95,iterations=141,checks=12790,path_len=6.735	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=47,planner=rrt_connect,success=1,plan_ms=27.16,iterations=26,checks=12966,path_len=5.831	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=48,planner=rrt_connect,success=1,plan_ms=14.66,iterations=3,checks=13058,path_len=4.329	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:21:35+09:00	942fb12	bench:seed=49,planner=rrt_connect,success=1,plan_ms=93.12,iterations=150,checks=13671,path_len=8.191	keep	MP-0031: RRT-Connect, cluttered 배치 (seed 0-49, RRT*와 비교용)
2026-09-06T22:33:40+09:00	942fb12	bench:seed=0,planner=rrt_star,success=1,plan_ms=15005.59,iterations=3394,checks=24978,path_len=4.977	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=1,planner=rrt_star,success=1,plan_ms=15001.31,iterations=3398,checks=49576,path_len=3.428	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=2,planner=rrt_star,success=1,plan_ms=15008.20,iterations=3456,checks=74121,path_len=4.218	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=3,planner=rrt_star,success=1,plan_ms=15004.59,iterations=3529,checks=99332,path_len=5.023	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=4,planner=rrt_star,success=1,plan_ms=15001.62,iterations=3415,checks=125240,path_len=5.670	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=5,planner=rrt_star,success=1,plan_ms=15005.61,iterations=3421,checks=149890,path_len=3.975	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=6,planner=rrt_star,success=1,plan_ms=11735.67,iterations=4000,checks=176673,path_len=7.072	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=7,planner=rrt_star,success=1,plan_ms=15008.64,iterations=3425,checks=201569,path_len=3.194	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=8,planner=rrt_star,success=0,plan_ms=11236.70,iterations=4000,checks=229034,path_len=NA	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=9,planner=rrt_star,success=1,plan_ms=15001.55,iterations=3438,checks=253784,path_len=3.982	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=10,planner=rrt_star,success=1,plan_ms=15009.15,iterations=3429,checks=278700,path_len=4.358	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=11,planner=rrt_star,success=1,plan_ms=15008.22,iterations=3525,checks=303054,path_len=2.983	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
